974,0000;0,0000
975,0000;0,0000
976,0000;0,0000
977,0000;0,0000
978,0000;0,0000
979,0000;0,0000
980,0000;0,0000
981,0000;0,0000
982,0000;0,0000
983,0000;0,0000
984,0000;0,0000
985,0000;0,0000
986,0000;0,0000
987,0000;0,0000
988,0000;0,0000
989,0000;0,0000
990,0000;0,0000
991,0000;0,0000
992,0000;0,0000
993,0000;0,0000
994,0000;0,0000
995,0000;0,0000
996,0000;0,0000
997,0000;0,0000
998,0000;0,0000
999,0000;0,0000
1000,0000;0,0000
1001,0000;0,0000
1002,0000;0,0000
1003,0000;0,0000
1004,0000;0,0000
1005,0000;0,0000
1006,0000;0,0000
1007,0000;0,0000
1008,0000;0,0000
1009,0000;0,0000
1010,0000;0,0000
1011,0000;0,0000
1012,0000;0,0000
1013,0000;0,0000
1014,0000;0,0000
1015,0000;0,0000
1016,0000;0,0000
1017,0000;0,0000
1018,0000;0,0000
1019,0000;0,0000
1020,0000;0,0000
1021,0000;0,0000
1022,0000;0,0000
1023,0000;0,0000
1024,0000;0,0000
1025,0000;0,0000
1026,0000;0,0000
1027,0000;0,0000
1028,0000;0,0000
1029,0000;0,0000
1030,0000;0,0000
1031,0000;0,0000
1032,0000;0,0000
1033,0000;0,0000
1034,0000;0,0000
1035,0000;0,0000
1036,0000;0,0000
1037,0000;0,0000
1038,0000;0,0000
1039,0000;0,0000
1040,0000;0,0000
1041,0000;0,0000
1042,0000;0,0000
1043,0000;0,0000
1044,0000;0,0000
1045,0000;0,0000
1046,0000;0,0000
1047,0000;0,0000
1048,0000;0,0000
1049,0000;0,0000
1050,0000;0,0000
1051,0000;0,0000
1052,0000;0,0000
1053,0000;0,0000
1054,0000;0,0000
1055,0000;0,0000
1056,0000;0,0000
1057,0000;0,0000
1058,0000;0,0000
1059,0000;0,0000
1060,0000;0,0000
1061,0000;0,0000
1062,0000;0,0000
1063,0000;0,0000
1064,0000;0,0000
1065,0000;0,0000
1066,0000;0,0000
1067,0000;0,0000
1068,0000;0,0000
1069,0000;0,0000
1070,0000;0,0000
1071,0000;0,0000
1072,0000;0,0000
1073,0000;0,0000
1074,0000;0,0000
1075,0000;0,0000
1076,0000;0,0000
1077,0000;0,0000
1078,0000;0,0000
1079,0000;0,0000
1080,0000;0,0000
1081,0000;0,0000
1082,0000;0,0000
1083,0000;0,0000
1084,0000;0,0000
1085,0000;0,0000
1086,0000;0,0000
1087,0000;0,0000
1088,0000;0,0000
1089,0000;0,0000
1090,0000;0,0000
1091,0000;0,0000
1092,0000;0,0000
1093,0000;0,0000
1094,0000;0,0000
1095,0000;0,0000
1096,0000;0,0000
1097,0000;0,0000
1098,0000;0,0000
1099,0000;0,0000
1100,0000;0,0000
1101,0000;0,0000
1102,0000;0,0000
1103,0000;0,0000
1104,0000;0,0000
1105,0000;0,0000
1106,0000;0,0000
1107,0000;0,0000
1108,0000;0,0000
1109,0000;0,0000
1110,0000;0,0000
1111,0000;0,0000
1112,0000;0,0000
1113,0000;0,0000
1114,0000;0,0000
1115,0000;0,0000
1116,0000;0,0000
1117,0000;0,0000
1118,0000;0,0000
1119,0000;0,0000
1120,0000;0,0000
1121,0000;0,0000
1122,0000;0,0000
1123,0000;0,0000
1124,0000;0,0000
1125,0000;0,0000
1126,0000;0,0000
1127,0000;0,0000
1128,0000;0,0000
1129,0000;0,0000
1130,0000;0,0000
1131,0000;0,0000
1132,0000;0,0000
1133,0000;0,0000
1134,0000;0,0000
1135,0000;0,0000
1136,0000;0,0000
1137,0000;0,0000
1138,0000;0,0000
1139,0000;0,0000
1140,0000;0,0000
1141,0000;0,0000
1142,0000;0,0000
1143,0000;0,0000
1144,0000;0,0000
1145,0000;0,0000
1146,0000;0,0000
1147,0000;0,0000
1148,0000;0,0000
1149,0000;0,0000
1150,0000;0,0000
1151,0000;0,0000
1152,0000;0,0000
1153,0000;0,0000
1154,0000;0,0000
1155,0000;0,0000
1156,0000;0,0000
1157,0000;0,0000
1158,0000;0,0000
1159,0000;0,0000
1160,0000;0,0000
1161,0000;0,0000
1162,0000;0,0000
1163,0000;0,0000
1164,0000;0,0000
1165,0000;0,0000
1166,0000;0,0000
1167,0000;0,0000
1168,0000;0,0000
1169,0000;0,0000
1170,0000;0,0000
1171,0000;0,0000
1172,0000;0,0000
1173,0000;0,0000
1174,0000;0,0000
1175,0000;0,0000
1176,0000;0,0000
1177,0000;0,0000
1178,0000;0,0000
1179,0000;0,0000
1180,0000;0,0000
1181,0000;0,0000
1182,0000;0,0000
1183,0000;0,0000
1184,0000;0,0000
1185,0000;0,0000
1186,0000;0,0000
1187,0000;0,0000
1188,0000;0,0000
1189,0000;0,0000
1190,0000;0,0000
1191,0000;0,0000
1192,0000;0,0000
1193,0000;0,0000
1194,0000;0,0000
1195,0000;0,0000
1196,0000;0,0000
1197,0000;0,0000
1198,0000;0,0000
1199,0000;0,0000
1200,0000;0,0000
1201,0000;0,0000
1202,0000;0,0000
1203,0000;0,0000
1204,0000;0,0000
1205,0000;0,0000
1206,0000;0,0000
1207,0000;0,0000
1208,0000;0,0000
1209,0000;0,0000
1210,0000;0,0000
1211,0000;0,0000
1212,0000;0,0000
1213,0000;0,0000
1214,0000;0,0000
1215,0000;0,0000
1216,0000;0,0000
1217,0000;0,0000
1218,0000;0,0000
1219,0000;0,0000
1220,0000;0,0000
1221,0000;0,0000
1222,0000;0,0000
1223,0000;0,0000
1224,0000;0,0000
1225,0000;0,0000
1226,0000;0,0000
1227,0000;0,0000
1228,0000;0,0000
1229,0000;0,0000
1230,0000;0,0000
1231,0000;0,0000
1232,0000;0,0000
1233,0000;0,0000
1234,0000;0,0000
1235,0000;0,0000
1236,0000;0,0000
1237,0000;0,0000
1238,0000;0,0000
1239,0000;0,0000
1240,0000;0,0000
1241,0000;0,0000
1242,0000;0,0000
1243,0000;0,0000
1244,0000;0,0000
1245,0000;0,0000
1246,0000;0,0000
1247,0000;0,0000
1248,0000;0,0000
1249,0000;0,0000
1250,0000;0,0000
1251,0000;0,0000
1252,0000;0,0000
1253,0000;0,0000
1254,0000;0,0000
1255,0000;0,0000
1256,0000;0,0000
1257,0000;0,0000
1258,0000;0,0000
1259,0000;0,0000
1260,0000;0,0000
1261,0000;0,0000
1262,0000;0,0000
1263,0000;0,0000
1264,0000;0,0000
1265,0000;0,0000
1266,0000;0,0000
1267,0000;0,0000
1268,0000;0,0000
1269,0000;0,0000
1270,0000;0,0000
1271,0000;0,0000
1272,0000;0,0000
1273,0000;0,0000
1274,0000;0,0000
1275,0000;0,0000
1276,0000;0,0000
1277,0000;0,0000
1278,0000;0,0000
1279,0000;0,0000
1280,0000;0,0000
1281,0000;0,0000
1282,0000;0,0000
1283,0000;0,0000
1284,0000;0,0000
1285,0000;0,0000
1286,0000;0,0000
1287,0000;0,0000
1288,0000;0,0000
1289,0000;0,0000
1290,0000;0,0000
1291,0000;0,0000
1292,0000;0,0000
1293,0000;0,0000
1294,0000;0,0000
1295,0000;0,0000
1296,0000;0,0000
1297,0000;0,0000
1298,0000;0,0000
1299,0000;0,0000
1300,0000;0,0000
